mut_pos	s_d	w_d	s_fx	w_fx
2.75716e+07	0.403081	0.972664	1.66168	1.65131
1.18928e+07	0.477225	0.541705	0.526369	0.439628
1.35608e+07	0.876283	0.663759	0.0959195	0.0877066
3.98802e+07	0.460438	0.856002	1.94815	0.872136
5.55494e+07	0.168673	0.942478	1.51876	2.39554
2.20004e+06	0.544123	0.900748	0.0506154	0.066217
3.29514e+07	0.641057	0.781725	1.30185	1.22317
2.08716e+07	0.613483	0.747469	1.32763	1.94364
3.03667e+07	0.323845	0.877216	0.695552	1.19769
2.35105e+06	0.703115	0.86249	2.24634	1.05774
7.49551e+06	0.546181	0.704261	2.23979	2.13493
1.65828e+07	0.961234	0.870204	2.70824	6.39349
1.77008e+07	0.538758	0.734193	1.4533	1.1943
3.56205e+07	0.754176	0.638995	0.693054	0.711374
3.37376e+07	0.967602	0.661372	1.3737	1.07592
1.59716e+07	0.346174	0.679792	1.12835	1.55817
2.77074e+07	0.920998	0.114232	0.608421	1.49029
6.42099e+07	0.9342	0.0974636	0.428644	0.292465
6.16853e+07	0.477587	0.651303	3.22811	2.72779
3.2568e+07	0.549083	0.961297	1.21639	2.04974
8.14092e+06	0.938528	0.799966	1.1973	2.73176
7.60506e+06	0.579759	0.726556	2.80689	6.10786
4.63917e+07	0.847378	0.207643	1.30749	2.20729
3.76347e+07	0.965451	0.971886	0.786362	1.2963
2.19147e+07	0.900902	0.702177	0.124918	0.146872
5.32003e+07	0.944867	0.498956	0.701129	1.86492
3.3262e+07	0.929604	0.124477	0.439364	0.522712
1.23863e+07	0.99844	0.847583	2.63551	2.26637
4.39347e+07	0.801251	0.336824	2.16282	0.975542
5.00786e+06	0.294217	0.811178	4.46725	5.47386
6.37841e+07	0.939278	0.581696	0.131464	0.105156
5.23922e+07	0.600493	0.471429	0.635609	0.536965
4.34828e+07	0.794465	0.69398	2.43833	4.97193
6.71988e+07	0.816338	0.812354	0.134457	0.201847
5.80251e+07	0.970246	0.371846	13.509	5.68937
5.19617e+07	0.930939	0.997187	1.43346	2.18965
5.26e+07	0.0516174	0.983136	1.05253	0.724299
3.7019e+07	0.98265	0.690695	0.542738	0.377162
2.83712e+07	0.499496	0.792082	0.820288	0.374713
8.10286e+06	0.180842	0.859968	0.878751	0.871534
3.39888e+07	0.356944	0.859634	0.440552	0.582323
2.84648e+07	0.716509	0.774632	2.4861	2.54841
1.69927e+07	0.670978	0.645883	0.595771	0.714347
3.94982e+07	0.932832	0.323639	0.629998	1.13965
3.82855e+07	0.93307	0.942794	3.76261	2.48003
4.45594e+07	0.731433	0.649064	2.2546	2.91596
1.93673e+06	0.927777	0.814589	1.68635	1.30127
2.08684e+07	0.724323	0.329758	1.38575	1.68477
7.69144e+06	0.669288	0.541956	0.755951	0.967292
3.53933e+07	0.733168	0.957595	7.0851	9.93921
1.63569e+07	0.955101	0.233219	0.927232	1.24412
5.87742e+07	0.773726	0.827974	0.992878	1.2237
4.44947e+07	0.449609	0.744663	1.29831	2.30669
4.05364e+07	0.859382	0.99727	0.66092	0.256004
2.89479e+07	0.595407	0.649714	0.871616	0.768854
4.11432e+07	0.156588	0.975446	4.96551	5.90567
4.98216e+07	0.788133	0.734199	1.08129	0.996786
4.72278e+07	0.324555	0.953438	1.07833	1.12593
3.29049e+07	0.89699	0.480725	1.55489	2.14312
2.54513e+07	0.952143	0.688725	0.544885	0.164778
1.26091e+07	0.822306	0.955063	0.479216	0.355596
2.43921e+07	0.975731	0.602063	1.69533	1.01766
5.05526e+07	0.785265	0.815002	3.02177	3.73303
3.74176e+07	0.852366	0.436999	1.53337	1.05434
9.60836e+06	0.60953	0.771236	0.192374	0.122288
4.12731e+07	0.952449	0.172334	0.588667	1.12272
4.5198e+07	0.348219	0.652549	0.674591	1.74111
4.93805e+07	0.606993	0.785321	0.29296	0.292192
1.18301e+07	0.566965	0.465909	1.59215	1.43152
4.50052e+07	0.758214	0.312804	0.291585	0.161472
1.465e+07	0.454695	0.564794	0.789716	1.66989
532735.0	0.624119	0.81313	0.306997	0.1513
4.00146e+07	0.303918	0.895146	1.86111	1.37783
4.37734e+07	0.8313	0.51167	6.02719	6.34328
